Date,Close
8/11/2016,169.93
8/12/2016,168.86
8/15/2016,170.13
8/16/2016,168.33
8/17/2016,166.97
8/18/2016,167.14
8/19/2016,167.69
8/22/2016,166.87
8/23/2016,166.74
8/24/2016,166.03
8/25/2016,166.63
8/26/2016,166.95
8/29/2016,166.57
8/30/2016,166.9
8/31/2016,172
9/1/2016,173.68
9/2/2016,186.16
9/6/2016,186.29
9/7/2016,182
9/8/2016,183.19
9/9/2016,179.23
9/12/2016,179.54
9/13/2016,176.94
9/14/2016,172
9/15/2016,174.61
9/16/2016,177.2
9/19/2016,178.91
9/20/2016,179.25
9/21/2016,186.75
9/22/2016,191.25
9/23/2016,187.09
9/26/2016,186.85
9/27/2016,187.5
9/28/2016,187.48
9/29/2016,183.74
9/30/2016,184.97
10/3/2016,186.2
10/4/2016,184.59
10/5/2016,186.49
10/6/2016,186.29
10/7/2016,189.83
10/10/2016,189.19
10/11/2016,184.47
10/12/2016,183.21
10/13/2016,168.46
10/14/2016,167.04
10/17/2016,167.89
10/18/2016,167.51
10/19/2016,169.43
10/20/2016,171.05
10/21/2016,173.93
10/24/2016,172.82
10/25/2016,171.04
10/26/2016,170.65
10/27/2016,169.44
10/28/2016,168.16
10/31/2016,168.01
11/1/2016,169.79
11/2/2016,166.61
11/3/2016,165.88
11/4/2016,166.89
11/7/2016,169.26
11/8/2016,174.67
11/9/2016,172.84
11/10/2016,162.81
11/11/2016,155.96
11/14/2016,153.5
11/15/2016,155.71
11/16/2016,156.94
11/17/2016,157.27
11/18/2016,157.63
11/21/2016,160.63
11/22/2016,164.95
11/23/2016,166.75
11/25/2016,163.19
11/28/2016,161.86
11/29/2016,162.91
11/30/2016,157.82
12/1/2016,151.3
12/2/2016,152.56
12/5/2016,157.95
12/6/2016,157.55
12/7/2016,165.62
12/8/2016,159.96
12/9/2016,158.61
12/12/2016,153.68
12/13/2016,156.82
12/14/2016,157.74
12/15/2016,159.25
12/16/2016,154.97
12/19/2016,153.08
12/20/2016,152.89
12/21/2016,154.4
12/22/2016,156.45
12/23/2016,156.66
12/27/2016,158.5
12/28/2016,155.62
12/29/2016,158.51
12/30/2016,156.14
1/3/2017,161.02
1/4/2017,165.82
1/5/2017,171.28
1/6/2017,172.16
1/9/2017,174.11
1/10/2017,177.79
1/11/2017,176.75
1/12/2017,173.19
1/13/2017,176.45
1/17/2017,178.05
1/18/2017,175.26
1/19/2017,174.9
1/20/2017,176.17
1/23/2017,178.72
1/24/2017,183.31
1/25/2017,183.38
1/26/2017,183.37
1/27/2017,182.63
1/30/2017,185.12
1/31/2017,185.39
2/1/2017,188.58
2/2/2017,188.62
2/3/2017,190.15
2/6/2017,191.74
2/7/2017,191.61
2/8/2017,191.85
2/9/2017,191.71
2/10/2017,195.28
2/13/2017,195.12
2/14/2017,197.07
2/15/2017,199.93
2/16/2017,198.01
2/17/2017,198.43
2/21/2017,198.5
2/22/2017,200.41
2/23/2017,199.82
2/24/2017,207.79
2/27/2017,208.23
2/28/2017,210.87
3/1/2017,211.17
3/2/2017,208.8
3/3/2017,212.76
3/6/2017,210.77
3/7/2017,211.3
3/8/2017,209.13
3/9/2017,209.38
3/10/2017,211.29
3/13/2017,212.74
3/14/2017,212.3
3/15/2017,215.13
3/16/2017,211.56
3/17/2017,211.29
3/20/2017,216.11
3/21/2017,205.7
3/22/2017,209.63
3/23/2017,208.18
3/24/2017,210.86
3/27/2017,211.57
3/28/2017,211.51
3/29/2017,216.29
3/30/2017,212.56
3/31/2017,211.47
4/3/2017,219.95
4/4/2017,215.92
4/5/2017,215.28
4/6/2017,217.72
4/7/2017,219.1
4/10/2017,219.06
4/11/2017,219.78
4/12/2017,216.31
4/13/2017,215.46
4/17/2017,220.48
4/18/2017,217.83
4/19/2017,218.83
4/20/2017,223.41
4/21/2017,223.82
4/24/2017,225.9
4/25/2017,230.63
4/26/2017,228.28
4/27/2017,230.21
4/28/2017,228.91
5/1/2017,235.09
5/2/2017,234.76
5/3/2017,234.97
5/4/2017,236.51
5/5/2017,275.16
5/8/2017,274.96
5/9/2017,281.77
5/10/2017,282.26
5/11/2017,280.87
5/12/2017,287.28
5/15/2017,296.24
5/16/2017,297.22
5/17/2017,278.55
5/18/2017,270.81
5/19/2017,272.57
5/22/2017,275.37
5/23/2017,281.8
5/24/2017,286.28
5/25/2017,292.42
5/26/2017,286.95
5/30/2017,279.98
5/31/2017,275.11
6/1/2017,280.4
6/2/2017,280.37
6/5/2017,278.89
6/6/2017,280.04
6/7/2017,285.25
6/8/2017,288.12
6/9/2017,275.07
6/12/2017,270.73
6/13/2017,273
6/14/2017,265
6/15/2017,263.3
6/16/2017,263.45
6/19/2017,274.32
6/20/2017,271.27
6/21/2017,276.99
6/22/2017,275.75
6/23/2017,275.23
6/26/2017,268
6/27/2017,255.93
6/28/2017,262.31
6/29/2017,252.43
6/30/2017,250.88
7/3/2017,250.68
7/5/2017,248.98
7/6/2017,251.1
7/7/2017,255.6
7/10/2017,259.82
7/11/2017,262.41
7/12/2017,274.35
7/13/2017,271.54
7/14/2017,273.58
7/17/2017,276.12
7/18/2017,280.24
7/19/2017,280.56
7/20/2017,282.08
7/21/2017,280.26
7/24/2017,282.38
7/25/2017,279.26
7/26/2017,286.02
7/27/2017,286.64
7/28/2017,288.87
7/31/2017,288.42
8/1/2017,288.88
8/2/2017,286.6
8/3/2017,292.38
8/4/2017,260.47
8/7/2017,256.17
8/8/2017,251.92
8/9/2017,251.52
8/10/2017,232.64
8/11/2017,240.16
8/14/2017,236.94
8/15/2017,236.07
8/16/2017,241.9
8/17/2017,234.19
8/18/2017,236.14
8/21/2017,241.95
8/22/2017,243.29
8/23/2017,243.54
8/24/2017,243.62
8/25/2017,246.41
8/28/2017,242.54
8/29/2017,240.9
8/30/2017,246.75
8/31/2017,258.47
9/1/2017,251.91
9/5/2017,256.63
9/6/2017,257.88
9/7/2017,258.68
9/8/2017,259.98
9/11/2017,285.26
9/12/2017,290.79
9/13/2017,292.21
9/14/2017,287.92
9/15/2017,282.71
9/18/2017,289.71
9/19/2017,289.97
9/20/2017,290.2
9/21/2017,281.87
9/22/2017,279.46
9/25/2017,270.22
9/26/2017,269.27
9/27/2017,267.4
9/28/2017,261.99
9/29/2017,258.93
10/2/2017,263.65
10/3/2017,264.36
10/4/2017,263.81
10/5/2017,270.23
10/6/2017,268.82
10/9/2017,269.92
10/10/2017,273.64
10/11/2017,274.49
10/12/2017,246.26
10/13/2017,244.9
10/16/2017,233
10/17/2017,234.79
10/18/2017,242.41
10/19/2017,236
10/20/2017,235.73
10/23/2017,226.35
10/24/2017,225.42
10/25/2017,221.51
10/26/2017,229
10/27/2017,236.05
10/30/2017,234.5
10/31/2017,240.31
11/1/2017,239.02
11/2/2017,236
11/3/2017,267.35
11/6/2017,268.53
11/7/2017,265.63
11/8/2017,260.1
11/9/2017,266.41
11/10/2017,270.87
11/13/2017,267.08
11/14/2017,262.49
11/15/2017,263.54
11/16/2017,262.48
11/17/2017,269.73
11/20/2017,265.84
11/21/2017,268.76
11/22/2017,265.89
11/24/2017,271.38
11/27/2017,272.62
11/28/2017,269.84
11/29/2017,267.7
11/30/2017,275.14
12/1/2017,272.91
12/4/2017,271.73
12/5/2017,270.8
12/6/2017,272.21
12/7/2017,272.68
12/8/2017,276.45
12/11/2017,288.8
12/12/2017,295.12
12/13/2017,318.94
12/14/2017,321.01
12/15/2017,318.91
12/18/2017,326.12
12/19/2017,329.28
12/20/2017,314.9
12/21/2017,318.54
12/22/2017,314.83
12/26/2017,318.49
12/27/2017,319
12/28/2017,315.57
12/29/2017,314.66
1/2/2018,322.58
1/3/2018,329.28
1/4/2018,325.88
1/5/2018,330.87
1/8/2018,340.79
1/9/2018,337.65
1/10/2018,339.55
1/11/2018,342.02
1/12/2018,342.47
1/16/2018,339.85
1/17/2018,340.45
1/18/2018,341.88
1/19/2018,345.31
1/22/2018,352.27
1/23/2018,355.43
1/24/2018,355.6
1/25/2018,360.06
1/26/2018,381.86
1/29/2018,390.27
1/30/2018,386.37
1/31/2018,387.1
2/1/2018,378.76
2/2/2018,368.39
2/5/2018,351.99
2/6/2018,350.46
2/7/2018,343.55
2/8/2018,345.31
2/9/2018,335.86
2/12/2018,353.45
2/13/2018,366.51
2/14/2018,375.71
2/15/2018,379.05
2/16/2018,369.87
2/20/2018,375.78
2/21/2018,373.34
2/22/2018,369.5
2/23/2018,387.26
2/26/2018,392.56
2/27/2018,375.44
2/28/2018,387.97
3/1/2018,385.38
3/2/2018,388.96
3/5/2018,390.89
3/6/2018,410.25
3/7/2018,407.88
3/8/2018,397.32
3/9/2018,413.94
3/12/2018,410.05
3/13/2018,406.41
3/14/2018,404.97
3/15/2018,387.11
3/16/2018,378.44
3/19/2018,366.51
3/20/2018,364.73
3/21/2018,361.85
3/22/2018,350.6
3/23/2018,344.73
3/26/2018,353.4
3/27/2018,352.21
3/28/2018,341.22
3/29/2018,356.39
4/2/2018,347.2
4/3/2018,342.87
4/4/2018,355.48
4/5/2018,351.96
4/6/2018,342.54
4/9/2018,342.67
4/10/2018,347.83
4/11/2018,328.7
4/12/2018,327.4
4/13/2018,329.67
4/16/2018,322.78
4/17/2018,337.54
4/18/2018,345.1
4/19/2018,330
4/20/2018,324.49
4/23/2018,330.46
4/24/2018,328.77
4/25/2018,336.13
4/26/2018,344.45
4/27/2018,341.17
4/30/2018,339.61
5/1/2018,339.46
5/2/2018,333.25
5/3/2018,330.59
5/4/2018,329.97
5/7/2018,339.31
5/8/2018,333.44
5/9/2018,325.31
5/10/2018,316.63
5/11/2018,309.01
5/14/2018,298.58
5/15/2018,290.75
5/16/2018,305.13
5/17/2018,298.85
5/18/2018,295.37
5/21/2018,290.6
5/22/2018,294.76
5/23/2018,304.79
5/24/2018,314.93
5/25/2018,314.7
5/29/2018,297.71
5/30/2018,302.27
5/31/2018,290.83
6/1/2018,296.66
6/4/2018,307.65
6/5/2018,307.02
6/6/2018,315
6/7/2018,288.85
6/8/2018,288.8
6/11/2018,297.73
6/12/2018,301.14
6/13/2018,291
6/14/2018,305
6/15/2018,303.82
6/18/2018,294.58
6/19/2018,295.26
6/20/2018,296.48
6/21/2018,287.37
6/22/2018,290.86
6/25/2018,288.27
6/26/2018,298.35
6/27/2018,285.35
6/28/2018,296.8
6/29/2018,298.93
7/2/2018,295.7
7/3/2018,297.43
7/5/2018,304.46
7/6/2018,312.91
7/9/2018,309.77
7/10/2018,308.15
7/11/2018,303.24
7/12/2018,318.05
7/13/2018,327.68
7/16/2018,343.25
7/17/2018,359.8
7/18/2018,369.35
7/19/2018,374.61
7/20/2018,373.46
7/23/2018,363.29
7/24/2018,353
7/25/2018,364.99
7/26/2018,363.73
7/27/2018,354.57
7/30/2018,343.25
7/31/2018,342.91
8/1/2018,346.14
8/2/2018,339.27
8/3/2018,343.88
8/6/2018,348.52
8/7/2018,347.42
8/8/2018,344.43
8/9/2018,384.39
8/10/2018,372.35
8/13/2018,358.86
8/14/2018,363.51
8/15/2018,344.79
8/16/2018,334.8
8/17/2018,324.2
8/20/2018,319.75
8/21/2018,328.45
8/22/2018,344.93
8/23/2018,348.33
8/24/2018,367.54
8/27/2018,374.85
8/28/2018,378.18
8/29/2018,377.44
8/30/2018,340.15
8/31/2018,342.41
9/4/2018,342.27
9/5/2018,328
9/6/2018,320.76
9/7/2018,326.5
9/10/2018,319.43
9/11/2018,318.73
9/12/2018,316.9
9/13/2018,320.67
9/14/2018,325.04
9/17/2018,322.26
9/18/2018,315.08
9/19/2018,315.81
9/20/2018,323.08
9/21/2018,319.68
9/24/2018,331.38
9/25/2018,319.62
9/26/2018,330.75
9/27/2018,340.08
9/28/2018,340.47
10/1/2018,332.49
10/2/2018,353.9
10/3/2018,354.1
10/4/2018,339.46
10/5/2018,335.64
10/8/2018,339.5
10/9/2018,340.06
10/10/2018,319.07
10/11/2018,304.86
10/12/2018,303.42
10/15/2018,294.75
10/16/2018,308.6
10/17/2018,313.37
10/18/2018,298.76
10/19/2018,301.87
10/22/2018,313.56
10/23/2018,306.86
10/24/2018,291.4
10/25/2018,297.59
10/26/2018,295.37
10/29/2018,287.34
10/30/2018,310.41
10/31/2018,324.5
11/1/2018,341.65
11/2/2018,354.39
11/5/2018,357.62
11/6/2018,336.19
11/7/2018,349.56
11/8/2018,331.47
11/9/2018,325.69
11/12/2018,322
11/13/2018,327.94
11/14/2018,336.86
11/15/2018,340.77
11/16/2018,344.61
11/19/2018,335.39
11/20/2018,313.79
11/21/2018,319
11/23/2018,309.82
11/26/2018,322.18
11/27/2018,331.72
11/28/2018,345.78
11/29/2018,357.99
11/30/2018,351.97
12/3/2018,369.51
12/4/2018,354.85
12/6/2018,350.56
12/7/2018,346.56
12/10/2018,353.52
12/11/2018,355.24
12/12/2018,361.36
12/13/2018,333.51
12/14/2018,326.52
12/17/2018,310.49
12/18/2018,310.83
12/19/2018,312.39
12/20/2018,306.4
12/21/2018,286.56
12/24/2018,257.52
12/26/2018,281.81
12/27/2018,289.1
12/28/2018,292.09
12/31/2018,292.85
1/2/2019,298.01
1/3/2019,296.59
1/4/2019,315.33
1/7/2019,328.94
1/8/2019,328.49
1/9/2019,339.96
1/10/2019,339.59
1/11/2019,344.95
1/14/2019,339.77
1/15/2019,350.1
1/16/2019,344.92
1/17/2019,342.23
1/18/2019,350.66
1/22/2019,330.86
1/23/2019,328.88
1/24/2019,339.15
1/25/2019,342.88
1/28/2019,355
1/29/2019,351.23
1/30/2019,362.02
1/31/2019,364
2/1/2019,364.66
2/4/2019,368.08
2/5/2019,363.25
2/6/2019,358.92
2/7/2019,358.2
2/8/2019,347.82
2/11/2019,350.83
2/12/2019,364
2/13/2019,360.57
2/14/2019,359.84
2/15/2019,363.1
2/19/2019,367.21
2/20/2019,368.34
2/21/2019,364.98
2/22/2019,374.06
2/25/2019,375.09
2/26/2019,369.49
2/27/2019,446.68
2/28/2019,458.79
3/1/2019,451.64
3/4/2019,463.8
3/5/2019,467.77
3/6/2019,461.53
3/7/2019,451.15
3/8/2019,449.59
3/11/2019,481.11
3/12/2019,483.48
3/13/2019,507.93
3/14/2019,493.79
3/15/2019,488.73
3/18/2019,484.97
3/19/2019,482.36
3/20/2019,497.95
3/21/2019,504.48
3/22/2019,497.37
3/25/2019,491.3
3/26/2019,493.9
3/27/2019,484.94
3/28/2019,497.15
3/29/2019,507.73
4/1/2019,518.11
4/2/2019,509.99
4/3/2019,508.58
4/4/2019,501.48
4/5/2019,502.85
4/8/2019,506.5
4/9/2019,505.18
4/10/2019,514.34
4/11/2019,503.73
4/12/2019,504.52
4/15/2019,513.68
4/16/2019,501.96
4/17/2019,498.38
4/18/2019,492
