Date,Close
8/8/2018,43.12
8/9/2018,43.73
8/10/2018,46.06
8/13/2018,45.19
8/14/2018,46.14
8/15/2018,44.86
8/16/2018,45.63
8/17/2018,46.53
8/20/2018,46.9
8/21/2018,47.57
8/22/2018,47.84
8/23/2018,48.81
8/24/2018,49.04
8/27/2018,48.14
8/28/2018,47.88
8/29/2018,47.76
8/30/2018,48.31
8/31/2018,48.69
9/4/2018,50.66
9/5/2018,47.39
9/6/2018,46.12
9/7/2018,47.14
9/10/2018,47.19
9/11/2018,49.4
9/12/2018,49.17
9/13/2018,50.55
9/14/2018,52.85
9/17/2018,50.1
9/18/2018,51.63
9/19/2018,50.16
9/20/2018,48.75
9/21/2018,47.54
9/24/2018,49.2
9/25/2018,50.44
9/26/2018,50.9
9/27/2018,52.01
9/28/2018,51.38
10/1/2018,49.96
10/2/2018,47.52
10/3/2018,48.14
10/4/2018,46.02
10/5/2018,44.4
10/8/2018,42.99
10/9/2018,42.25
10/10/2018,39.98
10/11/2018,38.99
10/12/2018,41.55
10/15/2018,41.15
10/16/2018,43.41
10/17/2018,43.17
10/18/2018,43.25
10/19/2018,41.49
10/22/2018,43.69
10/23/2018,42.67
10/24/2018,41.81
10/25/2018,43.5
10/26/2018,40.87
10/29/2018,38.97
10/30/2018,41.39
10/31/2018,42.52
11/1/2018,43.46
11/2/2018,42.84
11/5/2018,42.13
11/6/2018,40.43
11/7/2018,50.01
11/8/2018,54.1
11/9/2018,52.01
11/12/2018,50.71
11/13/2018,47.35
11/14/2018,47.71
11/15/2018,48.72
11/16/2018,47.26
11/19/2018,45.45
11/20/2018,43.21
11/21/2018,44.02
11/23/2018,45.27
11/26/2018,48.23
11/27/2018,48.58
11/28/2018,51.38
11/29/2018,52.8
11/30/2018,54.04
12/3/2018,56.61
12/4/2018,54.87
12/6/2018,55.5
12/7/2018,53.92
12/10/2018,55.34
12/11/2018,55.28
12/12/2018,57.43
12/13/2018,55.05
12/14/2018,54.34
12/17/2018,51.17
12/18/2018,51.85
12/19/2018,50.06
12/20/2018,48.26
12/21/2018,43.68
12/24/2018,43.12
12/26/2018,46.9
12/27/2018,47.35
12/28/2018,47.29
12/31/2018,47.57
1/2/2019,47
1/3/2019,46.03
1/4/2019,49.7
1/7/2019,51.57
1/8/2019,53.88
1/9/2019,52.77
1/10/2019,51.34
1/11/2019,52.07
1/14/2019,52.04
1/15/2019,54.33
1/16/2019,54.53
1/17/2019,54.59
1/18/2019,55.83
1/22/2019,53.54
1/23/2019,53.83
1/24/2019,54.34
1/25/2019,55
1/28/2019,54.92
1/29/2019,53.52
1/30/2019,54.19
1/31/2019,54.65
2/1/2019,54.38
2/4/2019,54.74
2/5/2019,55.44
2/6/2019,52.59
2/7/2019,51.53
2/8/2019,53.15
2/11/2019,53.15
2/12/2019,55.83
2/13/2019,55.04
2/14/2019,54.06
2/15/2019,54.66
2/19/2019,55.28
2/20/2019,54.18
2/21/2019,53.03
2/22/2019,56.67
2/25/2019,59.01
2/26/2019,68.65
2/27/2019,71.74
2/28/2019,71.27
3/1/2019,72.77
3/4/2019,68.99
3/5/2019,70.61
3/6/2019,70.04
3/7/2019,67.24
3/8/2019,67.77
3/11/2019,70.66
3/12/2019,71.15
3/13/2019,70.15
3/14/2019,69.91
3/15/2019,69.89
3/18/2019,69.55
3/19/2019,68.5
3/20/2019,68.9
3/21/2019,69.44
3/22/2019,66.02
3/25/2019,67.86
3/26/2019,67.74
3/27/2019,65.51
3/28/2019,67.13
3/29/2019,67.22
4/1/2019,68.16
4/2/2019,69.73
4/3/2019,69.46
4/4/2019,68.3
4/5/2019,68.22
4/8/2019,67.65
4/9/2019,66.69
4/10/2019,68.21
4/11/2019,67.65
4/12/2019,65.38
4/15/2019,66.2
4/16/2019,66.28
4/17/2019,64.25
4/18/2019,63.4
