Date,Close
2/27/2019,79.32
2/28/2019,81.24
3/1/2019,77.46
3/4/2019,74.69
3/5/2019,76.04
3/6/2019,75.14
3/7/2019,74.11
3/8/2019,74.4
3/11/2019,75.53
3/12/2019,76.77
3/13/2019,77.85
3/14/2019,77.38
3/15/2019,76.65
3/18/2019,75.23
3/19/2019,76.81
3/20/2019,75.26
3/21/2019,78.53
3/22/2019,75.09
3/25/2019,74.55
3/26/2019,73.93
3/27/2019,72.97
3/28/2019,74.26
3/29/2019,74.92
4/1/2019,76.32
4/2/2019,75.6
4/3/2019,77.05
4/4/2019,74.52
4/5/2019,75.03
4/8/2019,75
4/9/2019,74.6
4/10/2019,74.74
4/11/2019,75.5
4/12/2019,75.28
4/15/2019,74.39
4/16/2019,73.49
4/17/2019,72.76
4/18/2019,70.74
4/22/2019,72.58
4/23/2019,72.45
4/24/2019,71.99
4/25/2019,72.65
4/26/2019,71.55
4/29/2019,72.72
4/30/2019,72.82
5/1/2019,73.62
5/2/2019,67.74
5/3/2019,68.52
5/6/2019,70.14
5/7/2019,68.42
5/8/2019,67.25
5/9/2019,66.39
5/10/2019,65.99
5/13/2019,62.39
5/14/2019,64.11
5/15/2019,65.23
5/16/2019,66.4
5/17/2019,65.31
5/20/2019,64.39
5/21/2019,65.92
5/22/2019,66.46
5/23/2019,63.75
5/24/2019,64.66
5/28/2019,65.82
5/29/2019,63.23
5/30/2019,63.67
5/31/2019,61.95
6/3/2019,60.62
6/4/2019,63.39
6/5/2019,64.93
6/6/2019,65.77
6/7/2019,68.46
6/10/2019,70.37
6/11/2019,70.18
6/12/2019,70.46
6/13/2019,72.18
6/14/2019,71.59
6/17/2019,72.21
6/18/2019,71.82
6/19/2019,72.66
6/20/2019,74.42
6/21/2019,72.87
6/24/2019,72.71
6/25/2019,69.87
6/26/2019,69.95
6/27/2019,71.28
6/28/2019,72.53
7/1/2019,73.2
7/2/2019,73.97
7/3/2019,74.26
7/5/2019,74.31
7/8/2019,73.43
7/9/2019,77.96
7/10/2019,78.37
7/11/2019,79.44
7/12/2019,82.28
7/15/2019,82.17
7/16/2019,80.59
7/17/2019,80.87
7/18/2019,81.06
7/19/2019,78.51
7/22/2019,78.57
7/23/2019,78.84
7/24/2019,80.43
7/25/2019,80.02
7/26/2019,81.81
7/29/2019,80.2
7/30/2019,80.49
7/31/2019,80.41
8/1/2019,80.98
8/2/2019,69.6
8/5/2019,64.85
8/6/2019,64.6
8/7/2019,65
8/8/2019,66.27
8/9/2019,65.01
8/12/2019,62.3
8/13/2019,63
8/14/2019,61.55
8/15/2019,62
8/16/2019,62.87
8/19/2019,64.08
8/20/2019,64.37
8/21/2019,65.41
8/22/2019,64.68
8/23/2019,61.78
8/26/2019,62.8
8/27/2019,61.75
8/28/2019,62.15
8/29/2019,62.84
8/30/2019,61.84
9/3/2019,61.13
9/4/2019,61.17
9/5/2019,63.02
9/6/2019,62
9/9/2019,61.47
9/10/2019,60.55
9/11/2019,59.2
9/12/2019,57.79
9/13/2019,58.29
9/16/2019,59.25
9/17/2019,59.6
9/18/2019,59.75
9/19/2019,59.03
9/20/2019,57.85
9/23/2019,56.76
9/24/2019,57.5
9/25/2019,58.51
9/26/2019,60.8
9/27/2019,60.75
9/30/2019,61.95
10/1/2019,61.63
10/2/2019,60.08
10/3/2019,62.05
10/4/2019,62.65
10/7/2019,62.25
10/8/2019,60.8
10/9/2019,62.22
10/10/2019,62.03
10/11/2019,61.54
10/14/2019,61.83
10/15/2019,64.29
10/16/2019,63
10/17/2019,63.4
10/18/2019,60.45
10/21/2019,61.15
10/22/2019,58.83
10/23/2019,58.36
10/24/2019,61.72
10/25/2019,62.89
10/28/2019,62.8
10/29/2019,62.41
10/30/2019,62.16
10/31/2019,61.43
11/1/2019,62.6
11/4/2019,62.38
11/5/2019,61.06
11/6/2019,61.34
11/7/2019,64.41
11/8/2019,62.45
11/11/2019,63.79
11/12/2019,61.54
11/13/2019,61.51
11/14/2019,62.99
11/15/2019,64.7
11/18/2019,65.74
11/19/2019,66.37
11/20/2019,67.17
11/21/2019,67.42
11/22/2019,67.75
11/25/2019,68.25
11/26/2019,68.94
11/27/2019,69.65
11/29/2019,69.12
12/2/2019,66.88
12/3/2019,67.04
12/4/2019,67.78
12/5/2019,67.14
12/6/2019,67.98
12/9/2019,67.06
12/10/2019,65.84
12/11/2019,65.75
12/12/2019,65.86
12/13/2019,64.8
12/16/2019,66.53
12/17/2019,65.55
12/18/2019,65.14
12/19/2019,64.55
12/20/2019,63.63
12/23/2019,62.8
12/24/2019,63.96
12/26/2019,64.03
12/27/2019,63.8
12/30/2019,61.8
12/31/2019,62.56
1/2/2020,63.83
1/3/2020,63
1/6/2020,62.57
1/7/2020,64.59
1/8/2020,67.6
1/9/2020,67.93
1/10/2020,67.99
1/13/2020,68.66
1/14/2020,68.17
1/15/2020,70.36
1/16/2020,69.52
1/17/2020,69.38
1/21/2020,68.31
1/22/2020,68.69
1/23/2020,69.29
1/24/2020,71.14
1/27/2020,71.05
1/28/2020,74.8
1/29/2020,76.16
1/30/2020,76.1
1/31/2020,74.69
2/3/2020,79.8
2/4/2020,80.9
2/5/2020,78.25
2/6/2020,78.51
2/7/2020,78.86
2/10/2020,80.17
2/11/2020,79.88
2/12/2020,80
2/13/2020,80.99
2/14/2020,81.86
2/18/2020,82.42
2/19/2020,85.24
2/20/2020,85.7
2/21/2020,83.49
2/24/2020,80.21
2/25/2020,77.05
2/26/2020,76.59
2/27/2020,79.31
2/28/2020,83.33
3/2/2020,80.67
3/3/2020,78.84
3/4/2020,79.26
3/5/2020,76.32
3/6/2020,73.09
3/9/2020,65.73
3/10/2020,67.24
3/11/2020,62.44
3/12/2020,53.57
3/13/2020,57.77
3/16/2020,41.27
3/17/2020,44.73
3/18/2020,39.5
3/19/2020,40
3/20/2020,38.09
3/23/2020,40.01
3/24/2020,46.31
3/25/2020,52.39
3/26/2020,56.03
3/27/2020,53.34
3/30/2020,55
3/31/2020,52.38
4/1/2020,46.81
4/2/2020,45.88
4/3/2020,43.72
4/6/2020,50.42
4/7/2020,50.31
4/8/2020,57.04
4/9/2020,59.21
4/13/2020,59.42
4/14/2020,62.41
4/15/2020,61.38
4/16/2020,57.32
4/17/2020,61.09
4/20/2020,61.06
4/21/2020,57.4
4/22/2020,60.96
4/23/2020,61.82
4/24/2020,62.01
4/27/2020,63.55
4/28/2020,61.75
4/29/2020,65.77
4/30/2020,65.14
5/1/2020,63
5/4/2020,63.69
5/5/2020,66.69
5/6/2020,68.1
5/7/2020,74.62
5/8/2020,76.05
5/11/2020,74.9
5/12/2020,75.21
5/13/2020,73.79
5/14/2020,78.2
5/15/2020,80.26
5/18/2020,76.63
5/19/2020,79.25
5/20/2020,82.04
5/21/2020,81.49
5/22/2020,81.49
5/26/2020,80.79
5/27/2020,81.02
5/28/2020,79.62
5/29/2020,81.08
6/1/2020,82.72
6/2/2020,88
6/3/2020,91.97
6/4/2020,87.72
6/5/2020,89.93
6/8/2020,89.62
6/9/2020,89.53
6/10/2020,91.91
6/11/2020,86.09
6/12/2020,86.72
6/15/2020,91
6/16/2020,94.74
6/17/2020,97.03
6/18/2020,98.27
6/19/2020,97.98
6/22/2020,104.22
6/23/2020,104.75
6/24/2020,100.88
6/25/2020,104.78
6/26/2020,104.3
6/29/2020,103.68
6/30/2020,104.94
7/1/2020,115.9
7/2/2020,113.39
7/6/2020,118.97
7/7/2020,125.6
7/8/2020,133.35
7/9/2020,129.39
7/10/2020,128.05
7/13/2020,118.65
7/14/2020,121.24
7/15/2020,122.2
7/16/2020,119.95
7/17/2020,120.73
7/20/2020,128.39
7/21/2020,126.99
7/22/2020,129.18
7/23/2020,122.93
7/24/2020,121.41
7/27/2020,125.75
7/28/2020,123.51
7/29/2020,128.55
7/30/2020,129.13
7/31/2020,129.85
8/3/2020,134.8
8/4/2020,136.83
8/5/2020,146.55
8/6/2020,154
8/7/2020,147.22
8/10/2020,139.34
8/11/2020,138.25
8/12/2020,139.02
8/13/2020,143.19
8/14/2020,141.96
8/17/2020,152.48
8/18/2020,151.04
8/19/2020,150.37
8/20/2020,155.86
8/21/2020,155.1
8/24/2020,151.79
8/25/2020,155
8/26/2020,153.74
8/27/2020,155.61
8/28/2020,155.93
8/31/2020,159.56
9/1/2020,166.66
9/2/2020,162.88
9/3/2020,152.86
9/4/2020,146.39
9/8/2020,139.11
9/9/2020,144.21
9/10/2020,141.07
9/11/2020,137.45
9/14/2020,144.4
9/15/2020,154.5
9/16/2020,151.05
9/17/2020,145.64
9/18/2020,145.01
9/21/2020,151.12
9/22/2020,155.59
9/23/2020,149.59
9/24/2020,152.31
9/25/2020,157.72
9/28/2020,160.76
9/29/2020,164.81
9/30/2020,162.55
10/1/2020,168.49
10/2/2020,169.61
10/5/2020,180.92
10/6/2020,175.34
10/7/2020,180.18
10/8/2020,183.5
10/9/2020,187.28
10/12/2020,185.17
10/13/2020,190.47
10/14/2020,187.49
10/15/2020,188.6
10/16/2020,186.35
10/19/2020,186.96
10/20/2020,185.74
10/21/2020,177.82
10/22/2020,175.93
10/23/2020,176.77
10/26/2020,169.89
10/27/2020,171.02
10/28/2020,167.13
10/29/2020,169.86
10/30/2020,154.88
11/2/2020,155.23
11/3/2020,158.21
11/4/2020,171.29
11/5/2020,175.23
11/6/2020,198.08
11/9/2020,184.08
11/10/2020,172
11/11/2020,183.42
11/12/2020,178.51
11/13/2020,177.19
11/16/2020,179.16
11/17/2020,187.9
11/18/2020,185.54
11/19/2020,191.66
11/20/2020,195.97
11/23/2020,207.78
11/24/2020,202.9
11/25/2020,212.92
11/27/2020,212.52
11/30/2020,210.96
12/1/2020,203
12/2/2020,202
12/3/2020,205.53
12/4/2020,208.15
12/7/2020,212.58
12/8/2020,213.01
12/9/2020,207.04
12/10/2020,217.25
12/11/2020,216.59
12/14/2020,215.86
12/15/2020,219.99
12/16/2020,227.08
12/17/2020,230.74
12/18/2020,235.45
12/21/2020,233.5
12/22/2020,241.58
12/23/2020,230.68
12/24/2020,228.28
12/28/2020,223.34
12/29/2020,214
12/30/2020,221.04
12/31/2020,217.64
1/4/2021,221.16
1/5/2021,229.75
1/6/2021,226.89
1/7/2021,239.48
1/8/2021,241.45
1/11/2021,225.5
1/12/2021,227.52
1/13/2021,230.92
1/14/2021,232.79
1/15/2021,227.75
1/19/2021,227.26
1/20/2021,226.65
1/21/2021,219.62
1/22/2021,222.88
1/25/2021,216.64
1/26/2021,209.17
1/27/2021,202.46
1/28/2021,219.91
1/29/2021,215.96
2/1/2021,221.94
2/2/2021,227.63
2/3/2021,227.94
2/4/2021,237.72
2/5/2021,240.38
2/8/2021,259.97
2/9/2021,258.12
2/10/2021,257.49
2/11/2021,265.93
2/12/2021,272.75
2/16/2021,276.02
2/17/2021,270.94
2/18/2021,270.85
2/19/2021,276.57
2/22/2021,268.08
2/23/2021,256.59
2/24/2021,237.32
2/25/2021,227.11
2/26/2021,230.03
3/1/2021,241
3/2/2021,252.2
3/3/2021,234.2
3/4/2021,218.41
3/5/2021,216.44
3/8/2021,201.87
3/9/2021,225.09
3/10/2021,226.73
3/11/2021,241.72
3/12/2021,242.11
3/15/2021,251.23
3/16/2021,243.36
3/17/2021,246.47
3/18/2021,224.3
3/19/2021,224.84
3/22/2021,226.13
3/23/2021,223.2
3/24/2021,213.51
3/25/2021,208.47
3/26/2021,213.6
3/29/2021,207.18
3/30/2021,212.83
3/31/2021,227.05
4/1/2021,229.51
4/5/2021,229.95
4/6/2021,236.5
4/7/2021,245.12
4/8/2021,258.37
4/9/2021,261.65
4/12/2021,265.2
4/13/2021,273.23
4/14/2021,258.4
4/15/2021,263.08
4/16/2021,256.1
4/19/2021,245.33
4/20/2021,245.5
4/21/2021,245.25
4/22/2021,245.11
4/23/2021,246.43
4/26/2021,255.77
4/27/2021,253.79
4/28/2021,254.2
4/29/2021,247.76
4/30/2021,244.82
5/3/2021,243.68
5/4/2021,231.19
5/5/2021,231.87
5/6/2021,223.96
5/7/2021,233.35
5/10/2021,216.43
5/11/2021,220.65
5/12/2021,206.67
5/13/2021,197.13
5/14/2021,207.85
5/17/2021,202.92
5/18/2021,203.16
5/19/2021,200.11
5/20/2021,204.91
5/21/2021,200.01
5/24/2021,210.95
5/25/2021,216.2
5/26/2021,222.34
5/27/2021,220.9
5/28/2021,222.52
6/1/2021,221.95
6/2/2021,220.41
6/3/2021,211.43
6/4/2021,213.69
6/7/2021,216.95
6/8/2021,214.12
6/9/2021,210.21
6/10/2021,217.14
6/11/2021,219.34
6/14/2021,230.95
6/15/2021,227.75
6/16/2021,225.11
6/17/2021,236.13
6/18/2021,237.05
6/21/2021,233.89
6/22/2021,235.97
6/23/2021,238.7
6/24/2021,244.15
6/25/2021,239.94
6/28/2021,246.6
6/29/2021,248.87
6/30/2021,243.8
7/1/2021,241.85
7/2/2021,241.08
7/6/2021,246.7
7/7/2021,244.64
7/8/2021,235.9
7/9/2021,241.89
7/12/2021,243.35
7/13/2021,241.43
7/14/2021,239
7/15/2021,235.16
7/16/2021,237.52
7/19/2021,233.69
7/20/2021,246.47
7/21/2021,257.25
7/22/2021,260.59
7/23/2021,264
7/26/2021,261.99
7/27/2021,251.73
7/28/2021,258.61
7/29/2021,255.28
7/30/2021,247.26
8/2/2021,272.38
8/3/2021,269.49
8/4/2021,266.42
8/5/2021,281.81
8/6/2021,275.1
8/9/2021,279.73
8/10/2021,273.08
8/11/2021,271.09
8/12/2021,268.59
8/13/2021,267.88
8/16/2021,263.4
8/17/2021,260.88
8/18/2021,259.66
8/19/2021,257.35
8/20/2021,263.05
8/23/2021,270.44
8/24/2021,270.17
8/25/2021,267.57
8/26/2021,262.13
8/27/2021,268.01
8/30/2021,271.92
8/31/2021,268.07
9/1/2021,268.25
9/2/2021,265.94
9/3/2021,269.74
9/7/2021,265.83
9/8/2021,254.72
9/9/2021,251.54
9/10/2021,247.9
9/13/2021,246.68
9/14/2021,247.05
9/15/2021,248.8
9/16/2021,255.09
9/17/2021,255.79
9/20/2021,250.23
9/21/2021,251.3
9/22/2021,261.07
9/23/2021,266.72
9/24/2021,262.5
9/27/2021,258.11
9/28/2021,242.7
9/29/2021,236.04
9/30/2021,239.84
10/1/2021,239.29
10/4/2021,226.25
10/5/2021,235.98
10/6/2021,239.12
10/7/2021,249.16
10/8/2021,238.49
10/11/2021,232.33
10/12/2021,237.41
10/13/2021,242.73
10/14/2021,247.41
10/15/2021,249
10/18/2021,252.2
10/19/2021,254.41
10/20/2021,255.35
10/21/2021,265.08
10/22/2021,253.06
10/25/2021,262
10/26/2021,263.39
10/27/2021,253.02
10/28/2021,261.33
10/29/2021,254.5
11/1/2021,255.04
11/2/2021,249.01
11/3/2021,252.48
11/4/2021,247.46
11/5/2021,237.38
11/8/2021,236.77
11/9/2021,230.78
11/10/2021,227.21
11/11/2021,226.51
11/12/2021,227.3
11/15/2021,233.02
11/16/2021,238.47
11/17/2021,231.85
11/18/2021,230.35
11/19/2021,225.14
11/22/2021,211.31
11/23/2021,210.55
11/24/2021,215.65
11/26/2021,212.08
11/29/2021,212.87
11/30/2021,208.33
12/1/2021,194.5
12/2/2021,192.15
12/3/2021,181.31
12/6/2021,179.72
12/7/2021,189.51
12/8/2021,194.78
12/9/2021,186.75
12/10/2021,181.32
12/13/2021,175.44
12/14/2021,170.72
12/15/2021,173.8
12/16/2021,165.88
12/17/2021,167.06
12/20/2021,158.3
12/21/2021,170.47
12/22/2021,167.38
12/23/2021,167.71
12/27/2021,168.48
12/28/2021,163.67
12/29/2021,161.85
12/30/2021,165.34
12/31/2021,161.51
1/3/2022,164.03
1/4/2022,156.33
1/5/2022,143.49
1/6/2022,144.66
1/7/2022,141.54
1/10/2022,144.48
1/11/2022,148.43
1/12/2022,145.47
1/13/2022,136.95
1/14/2022,133.29
1/18/2022,130
1/19/2022,128.14
1/20/2022,127.58
1/21/2022,118.1
1/24/2022,117.3
1/25/2022,115.3
1/26/2022,111
1/27/2022,105.64
1/28/2022,110.38
1/31/2022,122.29
2/1/2022,127.61
2/2/2022,114.04
2/3/2022,101.5
2/4/2022,108.87
2/7/2022,102.81
2/8/2022,102.29
2/9/2022,112.84
2/10/2022,108.94
2/11/2022,107.88
2/14/2022,111.64
2/15/2022,115.21
2/16/2022,109
2/17/2022,104.02
2/18/2022,97.72
2/22/2022,93.91
2/23/2022,88.72
2/24/2022,94.99
2/25/2022,119.82
2/28/2022,127.5
3/1/2022,126.06
3/2/2022,124.26
3/3/2022,114.22
3/4/2022,106.52
3/7/2022,97.51
3/8/2022,100.62
3/9/2022,111.92
3/10/2022,108.87
3/11/2022,101.93
3/14/2022,94.85
3/15/2022,103.09
3/16/2022,116.05
3/17/2022,127.96
3/18/2022,140.64
3/21/2022,134.82
3/22/2022,141.79
3/23/2022,135.4
3/24/2022,135.06
3/25/2022,130.33
3/28/2022,138.12
3/29/2022,146.84
3/30/2022,140.1
3/31/2022,135.6
4/1/2022,133.62
4/4/2022,145.19
4/5/2022,135.92
